serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
91,Polkadot,DOT,2020-11-19 23:59:59,4.8483,4.5474,4.6797,4.7568,551607999.4877,4182706632.093557
92,Polkadot,DOT,2020-11-20 23:59:59,5.4598,4.7524,4.7568,5.2334,1027776286.0423,4602682307.35813
93,Polkadot,DOT,2020-11-21 23:59:59,5.806,5.1417,5.2334,5.7519,1022750932.3892,5060561831.851377
94,Polkadot,DOT,2020-11-22 23:59:59,5.8344,5.2234,5.7519,5.4819,1048639985.9926,4825834134.067941
95,Polkadot,DOT,2020-11-23 23:59:59,5.9391,5.4225,5.4819,5.9069,997956276.7229,5201454892.916679
96,Polkadot,DOT,2020-11-24 23:59:59,6.0757,5.6245,5.9079,5.7294,1113438978.1743,5046372834.729324
97,Polkadot,DOT,2020-11-25 23:59:59,5.8163,5.1831,5.7293,5.3099,1011116413.6539,4677929616.075306
98,Polkadot,DOT,2020-11-26 23:59:59,5.3658,4.4595,5.3086,4.8046,1433368624.6952,4234022690.903576
99,Polkadot,DOT,2020-11-27 23:59:59,5.068,4.5223,4.8059,4.7828,864684858.2503,4215509965.685536
100,Polkadot,DOT,2020-11-28 23:59:59,4.9445,4.6792,4.7835,4.9005,415083876.3993,4319975483.845871
101,Polkadot,DOT,2020-11-29 23:59:59,5.2004,4.8142,4.9011,5.1904,451787953.5996,4576446420.02794
102,Polkadot,DOT,2020-11-30 23:59:59,5.4371,5.1464,5.1903,5.3764,649773393.1221,4741608245.812171
103,Polkadot,DOT,2020-12-01 23:59:59,5.5303,5.0184,5.3773,5.0936,777715514.4445,4497421388.966297
104,Polkadot,DOT,2020-12-02 23:59:59,5.532,5.0307,5.0935,5.4642,607216780.3002,4829741979.228194
105,Polkadot,DOT,2020-12-03 23:59:59,5.564,5.3382,5.4647,5.4104,354593131.062,4783391737.298509
106,Polkadot,DOT,2020-12-04 23:59:59,5.4345,4.972,5.4101,5.0327,422944392.0633,4453957345.832884
107,Polkadot,DOT,2020-12-05 23:59:59,5.1902,4.8922,5.0297,5.1889,408952852.0985,4592436805.221747
108,Polkadot,DOT,2020-12-06 23:59:59,5.2014,5.0092,5.188,5.1359,299285627.2013,4547051375.878827
109,Polkadot,DOT,2020-12-07 23:59:59,5.1544,5.0188,5.135,5.0603,242900962.4884,4483466813.143205
110,Polkadot,DOT,2020-12-08 23:59:59,5.0672,4.7127,5.0606,4.7333,398505416.9468,4194935616.25852
111,Polkadot,DOT,2020-12-09 23:59:59,4.9363,4.6283,4.7331,4.8619,477599466.1852,4309886799.19167
112,Polkadot,DOT,2020-12-10 23:59:59,4.9125,4.7494,4.8637,4.7976,299121449.4306,4253982260.623601
113,Polkadot,DOT,2020-12-11 23:59:59,4.8049,4.5461,4.7981,4.6211,366039075.407,4098623897.765766
114,Polkadot,DOT,2020-12-12 23:59:59,4.7978,4.6153,4.6198,4.7405,282782416.9975,4205469339.999485
