serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
188,NEM,XEM,2015-10-06 23:59:59,0.0001,0.0001,0.0001,0.0001,1029.99,1111040.99988
189,NEM,XEM,2015-10-07 23:59:59,0.0001,0.0001,0.0001,0.0001,1229.78,1223117.99986
190,NEM,XEM,2015-10-08 23:59:59,0.0001,0.0001,0.0001,0.0001,3948.8301,1063205.99988
191,NEM,XEM,2015-10-09 23:59:59,0.0001,0.0001,0.0001,0.0001,1174.03,1052801.99988
192,NEM,XEM,2015-10-10 23:59:59,0.0001,0.0001,0.0001,0.0001,352.371,1008827.99989
193,NEM,XEM,2015-10-11 23:59:59,0.0001,0.0001,0.0001,0.0001,1191.12,977507.999891
194,NEM,XEM,2015-10-12 23:59:59,0.0001,0.0001,0.0001,0.0001,330.625,1055051.99988
195,NEM,XEM,2015-10-13 23:59:59,0.0001,0.0001,0.0001,0.0001,1360.0601,1067759.99988
196,NEM,XEM,2015-10-14 23:59:59,0.0001,0.0001,0.0001,0.0001,1191.54,1039841.99988
197,NEM,XEM,2015-10-15 23:59:59,0.0001,0.0001,0.0001,0.0001,2830.8,1014371.99989
198,NEM,XEM,2015-10-16 23:59:59,0.0001,0.0001,0.0001,0.0001,1008.94,1050911.99988
199,NEM,XEM,2015-10-17 23:59:59,0.0001,0.0001,0.0001,0.0001,3305.9299,1114505.99988
200,NEM,XEM,2015-10-18 23:59:59,0.0001,0.0001,0.0001,0.0001,318.739,1115414.99988
201,NEM,XEM,2015-10-19 23:59:59,0.0001,0.0001,0.0001,0.0001,946.382,974609.999892
202,NEM,XEM,2015-10-20 23:59:59,0.0001,0.0001,0.0001,0.0001,716.936,1052522.99988
203,NEM,XEM,2015-10-21 23:59:59,0.0001,0.0001,0.0001,0.0001,94.623,1057022.99988
204,NEM,XEM,2015-10-22 23:59:59,0.0001,0.0001,0.0001,0.0001,280.022,1061711.99988
205,NEM,XEM,2015-10-23 23:59:59,0.0001,0.0001,0.0001,0.0001,785.294,1070063.99988
206,NEM,XEM,2015-10-24 23:59:59,0.0001,0.0001,0.0001,0.0001,638.744,1105505.99988
207,NEM,XEM,2015-10-25 23:59:59,0.0001,0.0001,0.0001,0.0001,1355.96,1069703.99988
208,NEM,XEM,2015-10-26 23:59:59,0.0001,0.0001,0.0001,0.0001,549.916,1021805.99989
209,NEM,XEM,2015-10-27 23:59:59,0.0001,0.0001,0.0001,0.0001,482.632,1054646.99988
210,NEM,XEM,2015-10-28 23:59:59,0.0001,0.0001,0.0001,0.0001,833.448,1081331.99988
211,NEM,XEM,2015-10-29 23:59:59,0.0001,0.0001,0.0001,0.0001,1930.26,1255823.99986
212,NEM,XEM,2015-10-30 23:59:59,0.0002,0.0001,0.0001,0.0002,3174.3899,1418984.99984
213,NEM,XEM,2015-10-31 23:59:59,0.0002,0.0001,0.0002,0.0001,529.551,1303739.99986
214,NEM,XEM,2015-11-01 23:59:59,0.0002,0.0001,0.0001,0.0001,949.614,1348487.99985
215,NEM,XEM,2015-11-02 23:59:59,0.0002,0.0001,0.0001,0.0002,418.6,1461725.99984
216,NEM,XEM,2015-11-03 23:59:59,0.0002,0.0001,0.0002,0.0002,3720.3401,1546352.99983
217,NEM,XEM,2015-11-04 23:59:59,0.0002,0.0001,0.0002,0.0002,1612.54,1356119.99985
218,NEM,XEM,2015-11-05 23:59:59,0.0002,0.0001,0.0002,0.0002,1455.03,1362374.99985
219,NEM,XEM,2015-11-06 23:59:59,0.0002,0.0001,0.0002,0.0001,217.24,1274921.99986
220,NEM,XEM,2015-11-07 23:59:59,0.0002,0.0001,0.0001,0.0002,218.047,1477691.99984
221,NEM,XEM,2015-11-08 23:59:59,0.0002,0.0001,0.0002,0.0001,483.68,1271447.99986
222,NEM,XEM,2015-11-09 23:59:59,0.0002,0.0001,0.0001,0.0002,352.298,1369052.99985
223,NEM,XEM,2015-11-10 23:59:59,0.0002,0.0001,0.0001,0.0001,398.324,1187612.99987
224,NEM,XEM,2015-11-11 23:59:59,0.0001,0.0001,0.0001,0.0001,686.223,1138688.99987
225,NEM,XEM,2015-11-12 23:59:59,0.0001,0.0001,0.0001,0.0001,707.575,1184723.99987
226,NEM,XEM,2015-11-13 23:59:59,0.0001,0.0001,0.0001,0.0001,77.2232,1150091.99987
227,NEM,XEM,2015-11-14 23:59:59,0.0001,0.0001,0.0001,0.0001,112.335,1089053.99988
228,NEM,XEM,2015-11-15 23:59:59,0.0001,0.0001,0.0001,0.0001,2260.1599,1008764.99989
229,NEM,XEM,2015-11-16 23:59:59,0.0001,0.0001,0.0001,0.0001,1355.09,1161530.99987
230,NEM,XEM,2015-11-17 23:59:59,0.0001,0.0001,0.0001,0.0001,6187.1201,876367.799903
231,NEM,XEM,2015-11-18 23:59:59,0.0001,0.0001,0.0001,0.0001,3405.3201,979091.999891
232,NEM,XEM,2015-11-19 23:59:59,0.0001,0.0001,0.0001,0.0001,615.656,999584.999889
