serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
148,Bitcoin,BTC,2013-09-23 23:59:59,132.725,125.66,128.98,125.95,0.0,1479037147.5
149,Bitcoin,BTC,2013-09-24 23:59:59,127.46,125.39,126.05,127.25,0.0,1494974356.25
150,Bitcoin,BTC,2013-09-25 23:59:59,129.69,127.33,127.38,128.22,0.0,1507033770.0
151,Bitcoin,BTC,2013-09-26 23:59:59,134.934,127.32,128.21,128.38,0.0,1509434269.0
152,Bitcoin,BTC,2013-09-27 23:59:59,134.74,128.49,128.94,133.78,0.0,1573520360.0
153,Bitcoin,BTC,2013-09-28 23:59:59,135.63,132.56,133.77,134.78,0.0,1585878761.5
154,Bitcoin,BTC,2013-09-29 23:59:59,140.61,134.71,134.9,137.34,0.0,1616584504.5
155,Bitcoin,BTC,2013-09-30 23:59:59,138.35,130.27,137.15,133.0,0.0,1566038425.0
156,Bitcoin,BTC,2013-10-01 23:59:59,134.63,131.55,132.68,132.18,0.0,1557001092.0
157,Bitcoin,BTC,2013-10-02 23:59:59,133.59,102.25,132.05,114.13,0.0,1344930746.0
158,Bitcoin,BTC,2013-10-03 23:59:59,123.63,111.82,114.45,123.63,0.0,1457492614.5
159,Bitcoin,BTC,2013-10-04 23:59:59,130.09,123.41,123.41,129.01,0.0,1521498786.5
160,Bitcoin,BTC,2013-10-05 23:59:59,130.44,128.03,128.63,128.55,0.0,1516777518.75
161,Bitcoin,BTC,2013-10-06 23:59:59,129.66,126.15,128.36,129.0,0.0,1522686975.0
162,Bitcoin,BTC,2013-10-07 23:59:59,130.27,126.36,129.43,126.94,0.0,1498859917.5
163,Bitcoin,BTC,2013-10-08 23:59:59,127.47,124.71,126.74,126.0,0.0,1488277350.0
164,Bitcoin,BTC,2013-10-09 23:59:59,131.75,125.58,125.85,130.69,0.0,1544249376.25
165,Bitcoin,BTC,2013-10-10 23:59:59,131.5,129.26,130.67,130.59,0.0,1543701125.25
166,Bitcoin,BTC,2013-10-11 23:59:59,131.81,129.64,130.75,130.9,0.0,1547971040.0
